"id","ability_no","ability_awake_level","level","description","awake_description"
"1016104","10161","0","4","自身が喪失状態の敵に与えるダメージが【{4.8%}】上昇",""
"1016105","10161","0","5","自身が喪失状態の敵に与えるダメージが【{7.1%}】上昇",""
"1016106","10161","0","6","自身が喪失状態の敵に与えるダメージが【{8.2%}】上昇",""
"1016107","10161","0","7","自身が喪失状態の敵に与えるダメージが【{9.3%}】上昇",""
"1016108","10161","0","8","自身が喪失状態の敵に与えるダメージが【{11.6%}】上昇",""
"1016109","10161","0","9","自身が喪失状態の敵に与えるダメージが【{12.7%}】上昇",""
"1016110","10161","0","10","自身が喪失状態の敵に与えるダメージが【{15%}】上昇",""
"1016111","10161","1","1","自身が喪失状態の敵に与えるダメージが【{1.5%}】上昇","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1016112","10161","1","2","自身が喪失状態の敵に与えるダメージが【{2.6%}】上昇","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1016113","10161","1","3","自身が喪失状態の敵に与えるダメージが【{3.7%}】上昇","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1016114","10161","1","4","自身が喪失状態の敵に与えるダメージが【{4.8%}】上昇","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1016115","10161","1","5","自身が喪失状態の敵に与えるダメージが【{7.1%}】上昇","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1016116","10161","1","6","自身が喪失状態の敵に与えるダメージが【{8.2%}】上昇","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1016117","10161","1","7","自身が喪失状態の敵に与えるダメージが【{9.3%}】上昇","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1016118","10161","1","8","自身が喪失状態の敵に与えるダメージが【{11.6%}】上昇","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1016119","10161","1","9","自身が喪失状態の敵に与えるダメージが【{12.7%}】上昇","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1016120","10161","1","10","自身が喪失状態の敵に与えるダメージが【{15%}】上昇","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1016121","10161","2","1","自身が喪失状態の敵に与えるダメージが【{1.5%}】上昇","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1016122","10161","2","2","自身が喪失状態の敵に与えるダメージが【{2.6%}】上昇","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1016123","10161","2","3","自身が喪失状態の敵に与えるダメージが【{3.7%}】上昇","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1016124","10161","2","4","自身が喪失状態の敵に与えるダメージが【{4.8%}】上昇","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1016125","10161","2","5","自身が喪失状態の敵に与えるダメージが【{7.1%}】上昇","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1016126","10161","2","6","自身が喪失状態の敵に与えるダメージが【{8.2%}】上昇","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1016127","10161","2","7","自身が喪失状態の敵に与えるダメージが【{9.3%}】上昇","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1016128","10161","2","8","自身が喪失状態の敵に与えるダメージが【{11.6%}】上昇","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1016129","10161","2","9","自身が喪失状態の敵に与えるダメージが【{12.7%}】上昇","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1016130","10161","2","10","自身が喪失状態の敵に与えるダメージが【{15%}】上昇","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1016201","10162","0","1","クエスト中、飛行して移動 / 自身が付与する状態異常の確率が【{10%}】上昇",""
"1016202","10162","0","2","クエスト中、飛行して移動 / 自身が付与する状態異常の確率が【{10.4%}】上昇",""
"1016203","10162","0","3","クエスト中、飛行して移動 / 自身が付与する状態異常の確率が【{10.8%}】上昇",""
"1016204","10162","0","4","クエスト中、飛行して移動 / 自身が付与する状態異常の確率が【{11.2%}】上昇",""
"1016205","10162","0","5","クエスト中、飛行して移動 / 自身が付与する状態異常の確率が【{12%}】上昇",""
"1016206","10162","0","6","クエスト中、飛行して移動 / 自身が付与する状態異常の確率が【{12.5%}】上昇",""
"1016207","10162","0","7","クエスト中、飛行して移動 / 自身が付与する状態異常の確率が【{12.9%}】上昇",""
"1016208","10162","0","8","クエスト中、飛行して移動 / 自身が付与する状態異常の確率が【{13.7%}】上昇",""
"1016209","10162","0","9","クエスト中、飛行して移動 / 自身が付与する状態異常の確率が【{14.1%}】上昇",""
"1016210","10162","0","10","クエスト中、飛行して移動 / 自身が付与する状態異常の確率が【{15%}】上昇",""
"1016301","10163","0","1","HPが50%以上のとき、自身の攻撃力が【{2.5%}】上昇 / HPが50%以下のとき、自身の防御力が【{2.5%}】上昇",""
"1016302","10163","0","2","HPが50%以上のとき、自身の攻撃力が【{4.3%}】上昇 / HPが50%以下のとき、自身の防御力が【{4.3%}】上昇",""
"1016303","10163","0","3","HPが50%以上のとき、自身の攻撃力が【{6.2%}】上昇 / HPが50%以下のとき、自身の防御力が【{6.2%}】上昇",""
"1016304","10163","0","4","HPが50%以上のとき、自身の攻撃力が【{8.1%}】上昇 / HPが50%以下のとき、自身の防御力が【{8.1%}】上昇",""
"1016305","10163","0","5","HPが50%以上のとき、自身の攻撃力が【{11.8%}】上昇 / HPが50%以下のとき、自身の防御力が【{11.8%}】上昇",""
"1016401","10164","0","1","クエスト中、飛行して移動 / 自身の攻撃力が【{4%}】上昇",""
"1016402","10164","0","2","クエスト中、飛行して移動 / 自身の攻撃力が【{7%}】上昇",""
"1016403","10164","0","3","クエスト中、飛行して移動 / 自身の攻撃力が【{10%}】上昇",""
"1016404","10164","0","4","クエスト中、飛行して移動 / 自身の攻撃力が【{13%}】上昇",""
"1016405","10164","0","5","クエスト中、飛行して移動 / 自身の攻撃力が【{19%}】上昇",""
"1016406","10164","0","6","クエスト中、飛行して移動 / 自身の攻撃力が【{22%}】上昇",""
"1016407","10164","0","7","クエスト中、飛行して移動 / 自身の攻撃力が【{25%}】上昇",""
"1016408","10164","0","8","クエスト中、飛行して移動 / 自身の攻撃力が【{31%}】上昇",""
"1016409","10164","0","9","クエスト中、飛行して移動 / 自身の攻撃力が【{34%}】上昇",""
"1016410","10164","0","10","クエスト中、飛行して移動 / 自身の攻撃力が【{40%}】上昇",""
"1016411","10164","1","1","クエスト中、飛行して移動 / 自身の攻撃力が【{4%}】上昇","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1016412","10164","1","2","クエスト中、飛行して移動 / 自身の攻撃力が【{7%}】上昇","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1016413","10164","1","3","クエスト中、飛行して移動 / 自身の攻撃力が【{10%}】上昇","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1016414","10164","1","4","クエスト中、飛行して移動 / 自身の攻撃力が【{13%}】上昇","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1016415","10164","1","5","クエスト中、飛行して移動 / 自身の攻撃力が【{19%}】上昇","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1016416","10164","1","6","クエスト中、飛行して移動 / 自身の攻撃力が【{22%}】上昇","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1016417","10164","1","7","クエスト中、飛行して移動 / 自身の攻撃力が【{25%}】上昇","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1016418","10164","1","8","クエスト中、飛行して移動 / 自身の攻撃力が【{31%}】上昇","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1016419","10164","1","9","クエスト中、飛行して移動 / 自身の攻撃力が【{34%}】上昇","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1016420","10164","1","10","クエスト中、飛行して移動 / 自身の攻撃力が【{40%}】上昇","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1016421","10164","2","1","クエスト中、飛行して移動 / 自身の攻撃力が【{4%}】上昇","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
"1016422","10164","2","2","クエスト中、飛行して移動 / 自身の攻撃力が【{7%}】上昇","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
"1016423","10164","2","3","クエスト中、飛行して移動 / 自身の攻撃力が【{10%}】上昇","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
"1016424","10164","2","4","クエスト中、飛行して移動 / 自身の攻撃力が【{13%}】上昇","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
"1016425","10164","2","5","クエスト中、飛行して移動 / 自身の攻撃力が【{19%}】上昇","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
"1016426","10164","2","6","クエスト中、飛行して移動 / 自身の攻撃力が【{22%}】上昇","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
"1016427","10164","2","7","クエスト中、飛行して移動 / 自身の攻撃力が【{25%}】上昇","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
"1016428","10164","2","8","クエスト中、飛行して移動 / 自身の攻撃力が【{31%}】上昇","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
"1016429","10164","2","9","クエスト中、飛行して移動 / 自身の攻撃力が【{34%}】上昇","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
"1016430","10164","2","10","クエスト中、飛行して移動 / 自身の攻撃力が【{40%}】上昇","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
"1016501","10165","0","1","自身が付与する状態異常の確率が【{15%}】上昇 / 会心時、【50%】の確率で自身に紋章：衝撃を【1】付与",""
"1016502","10165","0","2","自身が付与する状態異常の確率が【{15.4%}】上昇 / 会心時、【50%】の確率で自身に紋章：衝撃を【1】付与",""
"1016503","10165","0","3","自身が付与する状態異常の確率が【{15.8%}】上昇 / 会心時、【50%】の確率で自身に紋章：衝撃を【1】付与",""
"1016504","10165","0","4","自身が付与する状態異常の確率が【{16.2%}】上昇 / 会心時、【50%】の確率で自身に紋章：衝撃を【1】付与",""
"1016505","10165","0","5","自身が付与する状態異常の確率が【{17%}】上昇 / 会心時、【50%】の確率で自身に紋章：衝撃を【1】付与",""
"1016506","10165","0","6","自身が付与する状態異常の確率が【{17.5%}】上昇 / 会心時、【50%】の確率で自身に紋章：衝撃を【1】付与",""
"1016507","10165","0","7","自身が付与する状態異常の確率が【{17.9%}】上昇 / 会心時、【50%】の確率で自身に紋章：衝撃を【1】付与",""
"1016508","10165","0","8","自身が付与する状態異常の確率が【{18.7%}】上昇 / 会心時、【50%】の確率で自身に紋章：衝撃を【1】付与",""
"1016509","10165","0","9","自身が付与する状態異常の確率が【{19.1%}】上昇 / 会心時、【50%】の確率で自身に紋章：衝撃を【1】付与",""
"1016510","10165","0","10","自身が付与する状態異常の確率が【{20%}】上昇 / 会心時、【50%】の確率で自身に紋章：衝撃を【1】付与",""
