"CharacterId","SkillType","SkillLevel","DamageEventCount","DamagePercentValues","DamagePercentRawSum","FirstDamagePercent","HitCountValues","TargetCountValues","AllKeys"
"106601001G","chainSkillValues","8","0","","0","","","1|1","ATTACKUP.DURATION|ATTACKUP.RATE_PERCENT|ATTACKUP.TARGET_COUNT|IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT|IMPACTFAILED.DAMAGE.DAMAGE_PERCENT|IMPACTFAILED.DAMAGE.HIT_COUNT|IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT|IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT|IMPACTSUCCEED.DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH|TARGET_COUNT"
"106601001G","chainSkillValues","9","0","","0","","","1|1","ATTACKUP.DURATION|ATTACKUP.RATE_PERCENT|ATTACKUP.TARGET_COUNT|IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT|IMPACTFAILED.DAMAGE.DAMAGE_PERCENT|IMPACTFAILED.DAMAGE.HIT_COUNT|IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT|IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT|IMPACTSUCCEED.DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH|TARGET_COUNT"
"106601001G","chainSkillValues","10","0","","0","","","1|1","ATTACKUP.DURATION|ATTACKUP.RATE_PERCENT|ATTACKUP.TARGET_COUNT|IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT|IMPACTFAILED.DAMAGE.DAMAGE_PERCENT|IMPACTFAILED.DAMAGE.HIT_COUNT|IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT|IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT|IMPACTSUCCEED.DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH|TARGET_COUNT"
"106701000G","actionSkillValues","1","6","15|75|15|15|15|15","150","15","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH"
"106701000G","actionSkillValues","2","6","17.8|89.5|17.8|17.8|17.8|17.8","178.5","17.8","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH"
"106701000G","actionSkillValues","3","6","20.7|103.5|20.7|20.7|20.7|20.7","207","20.7","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH"
"106701000G","actionSkillValues","4","6","23.5|118|23.5|23.5|23.5|23.5","235.5","23.5","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH"
"106701000G","actionSkillValues","5","6","26.4|132|26.4|26.4|26.4|26.4","264","26.4","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH"
"106701000G","actionSkillValues","6","6","27.1|135.6|27.1|27.1|27.1|27.1","271.1","27.1","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH"
"106701000G","actionSkillValues","7","6","27.8|139.2|27.8|27.8|27.8|27.8","278.2","27.8","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH"
"106701000G","actionSkillValues","8","6","28.5|142.8|28.5|28.5|28.5|28.5","285.3","28.5","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH"
"106701000G","actionSkillValues","9","6","29.2|146.4|29.2|29.2|29.2|29.2","292.4","29.2","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH"
"106701000G","actionSkillValues","10","6","30|150|30|30|30|30","300","30","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH"
"106701000G","chainSkillValues","1","6","87.5|17.5|17.5|17.5|17.5|17.5","175","87.5","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH|ZEAL.CRITICALUP.DURATION|ZEAL.CRITICALUP.FIXED_PERCENT"
"106701000G","chainSkillValues","2","6","104.3|20.8|20.8|20.8|20.8|20.8","208.3","104.3","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH|ZEAL.CRITICALUP.DURATION|ZEAL.CRITICALUP.FIXED_PERCENT"
"106701000G","chainSkillValues","3","6","121.1|24.1|24.1|24.1|24.1|24.1","241.6","121.1","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH|ZEAL.CRITICALUP.DURATION|ZEAL.CRITICALUP.FIXED_PERCENT"
"106701000G","chainSkillValues","4","6","137.9|27.4|27.4|27.4|27.4|27.4","274.9","137.9","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH|ZEAL.CRITICALUP.DURATION|ZEAL.CRITICALUP.FIXED_PERCENT"
"106701000G","chainSkillValues","5","6","154.2|30.8|30.8|30.8|30.8|30.8","308.2","154.2","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH|ZEAL.CRITICALUP.DURATION|ZEAL.CRITICALUP.FIXED_PERCENT"
"106701000G","chainSkillValues","6","6","158.5|31.6|31.6|31.6|31.6|31.6","316.5","158.5","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH|ZEAL.CRITICALUP.DURATION|ZEAL.CRITICALUP.FIXED_PERCENT"
"106701000G","chainSkillValues","7","6","162.8|32.4|32.4|32.4|32.4|32.4","324.8","162.8","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH|ZEAL.CRITICALUP.DURATION|ZEAL.CRITICALUP.FIXED_PERCENT"
"106701000G","chainSkillValues","8","6","166.6|33.3|33.3|33.3|33.3|33.3","333.1","166.6","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH|ZEAL.CRITICALUP.DURATION|ZEAL.CRITICALUP.FIXED_PERCENT"
"106701000G","chainSkillValues","9","6","170.9|34.1|34.1|34.1|34.1|34.1","341.4","170.9","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH|ZEAL.CRITICALUP.DURATION|ZEAL.CRITICALUP.FIXED_PERCENT"
"106701000G","chainSkillValues","10","6","175|35|35|35|35|35","350","175","1|1|1|1|1|1","","DAMAGE.DAMAGE_FIRST_PERCENT|DAMAGE.DAMAGE_PERCENT|DAMAGE.HIT_COUNT|KNOCKBACK.STRENGTH|ZEAL.CRITICALUP.DURATION|ZEAL.CRITICALUP.FIXED_PERCENT"
"106801000G","actionSkillValues","1","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","actionSkillValues","2","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","actionSkillValues","3","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","actionSkillValues","4","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","actionSkillValues","5","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","actionSkillValues","6","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","actionSkillValues","7","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","actionSkillValues","8","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","actionSkillValues","9","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","actionSkillValues","10","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","chainSkillValues","1","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.CRITICALDAMAGERATEUP.DURATION|PRJCTL.LAND.CRITICALDAMAGERATEUP.FIXED_PERCENT|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTFAILED.KNOCKBACK.STRENGTH|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTSUCCEED.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","chainSkillValues","2","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.CRITICALDAMAGERATEUP.DURATION|PRJCTL.LAND.CRITICALDAMAGERATEUP.FIXED_PERCENT|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTFAILED.KNOCKBACK.STRENGTH|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTSUCCEED.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","chainSkillValues","3","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.CRITICALDAMAGERATEUP.DURATION|PRJCTL.LAND.CRITICALDAMAGERATEUP.FIXED_PERCENT|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTFAILED.KNOCKBACK.STRENGTH|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTSUCCEED.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","chainSkillValues","4","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.CRITICALDAMAGERATEUP.DURATION|PRJCTL.LAND.CRITICALDAMAGERATEUP.FIXED_PERCENT|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTFAILED.KNOCKBACK.STRENGTH|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTSUCCEED.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","chainSkillValues","5","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.CRITICALDAMAGERATEUP.DURATION|PRJCTL.LAND.CRITICALDAMAGERATEUP.FIXED_PERCENT|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTFAILED.KNOCKBACK.STRENGTH|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTSUCCEED.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","chainSkillValues","6","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.CRITICALDAMAGERATEUP.DURATION|PRJCTL.LAND.CRITICALDAMAGERATEUP.FIXED_PERCENT|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTFAILED.KNOCKBACK.STRENGTH|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTSUCCEED.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","chainSkillValues","7","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.CRITICALDAMAGERATEUP.DURATION|PRJCTL.LAND.CRITICALDAMAGERATEUP.FIXED_PERCENT|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTFAILED.KNOCKBACK.STRENGTH|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTSUCCEED.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","chainSkillValues","8","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.CRITICALDAMAGERATEUP.DURATION|PRJCTL.LAND.CRITICALDAMAGERATEUP.FIXED_PERCENT|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTFAILED.KNOCKBACK.STRENGTH|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTSUCCEED.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","chainSkillValues","9","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.CRITICALDAMAGERATEUP.DURATION|PRJCTL.LAND.CRITICALDAMAGERATEUP.FIXED_PERCENT|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTFAILED.KNOCKBACK.STRENGTH|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTSUCCEED.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106801000G","chainSkillValues","10","0","","0","","","1|1|1|1|1|1|1|1|1|1","PRJCTL.LAND.CRITICALDAMAGERATEUP.DURATION|PRJCTL.LAND.CRITICALDAMAGERATEUP.FIXED_PERCENT|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTFAILED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTFAILED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTFAILED.KNOCKBACK.STRENGTH|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.IMPACTSUCCEED.ABNORMAL.DURATION|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.IMPACTSUCCEED.DAMAGE.HIT_COUNT|PRJCTL.LAND.IMPACTSUCCEED.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106901000G","actionSkillValues","1","0","","0","","","1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106901000G","actionSkillValues","2","0","","0","","","1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106901000G","actionSkillValues","3","0","","0","","","1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
"106901000G","actionSkillValues","4","0","","0","","","1|1|1|1","PRJCTL.LAND.ABNORMAL.APPLY_PROBABILITY|PRJCTL.LAND.ABNORMAL.DURATION|PRJCTL.LAND.DAMAGE.DAMAGE_FIRST_PERCENT|PRJCTL.LAND.DAMAGE.DAMAGE_PERCENT|PRJCTL.LAND.DAMAGE.HIT_COUNT|PRJCTL.LAND.KNOCKBACK.STRENGTH|PRJCTL.TARGET_COUNT|PRJCTL.THROW_COUNT"
